grdc_no,wmo_reg,sub_reg,river,station,country,lat,long,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr
4214565,4,14,KWATABOAHEGAN RIVER,NEAR THE MOUTH,CA,51.15,-80.8667,4250,-999,1967,2017,51,3.791882321,,,,,1967,2017,51,41.656,1.313663616,309.0973214
4214570,4,14,KENOGAMI RIVER,NEAR MAMMAMATTAWA,CA,50.42,-84.38,26200,-999,1966,2017,52,25.18589846,,,,,1966,2017,52,306.29,9.65916144,368.670284
4214580,4,14,LITTLE CURRENT RIVER,PERCY LAKE,CA,50.66,-86.53,5304.3,-999,1968,2017,50,26.04017217,,,,,1968,2017,50,52.6,1.6587936,312.7262033
4214590,4,14,ALBANY RIVER,ABOVE FISHING CREEK ISLAND,CA,51.85,-82.97,-999,-999,2011,2017,7,7.978099335,,,,,2011,2017,7,982.98,30.99925728,n.a.
4214610,4,14,HARRICANAW RIVER,AMOS,CA,48.600555,-78.109444,3680,305,1933,2013,81,0.372704479,1933,1995,63,0,1933,2013,81,59.455,1.87497288,509.5035
4214620,4,14,BELL RIVER,SENNETERRE,CA,48.35,-77.27,2010,-999,1927,1963,37,0,1927,1963,37,0,1927,1963,37,32.429,1.022680944,508.7964896
4214621,4,14,BELL RIVER,EN AMONT DU LAC MATAGAMI,CA,49.7531,-77.6144,22200,-999,1962,2013,52,3.202583241,,,,,1962,2013,52,388.828,12.26207981,552.3459373
4214650,4,14,"NOTTAWAY, RIVIERE",TETE DU LAC SOSCUMICA,CA,50.13,-77.42,57500,243,1956,1982,27,14.54276037,1960,1982,23,1.858736059,1956,1982,27,1035.527,32.65637947,567.9370343
4214655,4,14,"WASWANIPI, RIVIERE",A LA CHUTE ROUGE,CA,49.8575,-77.1872,31900,-999,1966,2013,48,10.34602276,,,,,1966,2013,48,592.999,18.70081646,586.232491
4214670,4,14,"BROADBACK, RIVIERE",A LA SORTIE DU LAC QUENONISCA,CA,50.7458,-76.3878,9820,-999,1972,2005,34,6.058111779,,,,,1972,2005,34,178.377,5.625297072,572.8408424
4214680,4,14,RUPERT,EN AVAL DU LAC NEMISCAU,CA,51.448612,-76.866386,40900,211,1963,2001,39,1.434617316,1963,1995,33,0.777202073,1963,2001,39,846.712,26.70190963,652.8584262
4214690,4,14,"PONTAX, RIVIERE",PRES DE L'EMBOUCHURE,CA,51.5336,-78.0969,6090,-999,1975,2013,39,10.63230836,,,,,1975,2013,39,99.06,3.12395616,512.9648867
4214700,4,14,"EASTMAIN, RIVIERE",TETE DE LA GORGE DE BASILE,CA,52.25,-78.07,44300,35,1958,1980,23,3.907902925,1959,1980,22,0,1958,1980,23,908.31,28.64446416,646.6018998
4214701,4,14,"EASTMAIN, RIVIERE",A LA TETE DE LA GORGE PROSPER,CA,52.1711,-74.5922,21400,-999,1979,2001,23,1.148564295,,,,,1979,2001,23,494.509,15.59483582,728.730646
4214750,4,14,"BALEINE, GRANDE RIVIERE DE LA",EN AMONT DE LA RIVIERE DE PONTOIS,CA,53.63,-74.53,37000,236,1960,1981,22,0,1960,1981,22,0,1960,1981,22,744.896,23.49104026,634.8929799
4214760,4,14,"PONTOIS, RIVIERE DE",EN AMONT DE LA RIVIERE SAKAMI,CA,53.1675,-74.4731,13200,-999,1960,1993,34,5.292662819,,,,,1960,1993,34,265.309,8.366784624,633.84732
4214770,4,14,"BALEINE, GRANDE RIVIERE DE LA",EN AVAL DE LA RIVIERE ACAZI,CA,53.73,-78.57,96300,7,1958,1978,21,7.06440678,1960,1978,19,0,1958,1978,21,1695.329,53.46389534,555.180637
4214775,4,14,"KANAAUPSCOW, RIVIERE",EN AMONT DE LA RIVIERE GRIAULT,CA,54.24,-76.16,9320,-999,1979,1993,15,1.141507577,,,,,1979,1993,15,172.373,5.435954928,583.2569665
4214800,4,14,"BALEINE, GRANDE RIVIERE DE LA",PRES DE L'EMBOUCHURE,CA,55.28,-77.58,42200,18,1958,1970,13,22.73960217,1959,1969,11,9.677419355,1958,1970,13,665.864,20.9986871,497.5992205
4214801,4,14,"BALEINE, GRANDE RIVIERE DE LA",EN AMONT DE LA RIVIERE DENYS-1,CA,55.2375,-76.9839,36300,-999,1961,2013,53,12.38910179,,,,,1961,2013,53,512.752,16.17014707,445.458597
4214810,4,14,"DENYS, RIVIERE",PRES DE LA GRANDE RIVIERE DE LA BALEINE,CA,55.008335,-77.063889,4660,152,1960,1993,34,0.503591183,1960,1993,34,0.503778338,1960,1993,34,68.554,2.161918944,463.9311039
4214820,4,14,"BALEINE, PETITE RIVIERE DE LA",EN AMONT DU CHENAL ANCEL,CA,55.6842,-74.34,10400,-999,1963,2001,39,1.788268956,,,,,1963,2001,39,102.599,3.235562064,311.1117369
4214830,4,14,"BALEINE, GRANDE RIVIERE DE LA",SORTIE DU LAC BIENVILLE,CA,54.849167,-73.983612,21000,-999,1962,1993,32,2.292288776,1962,1993,32,3.217158177,1962,1993,32,329.444,10.38934598,494.7307611
4214900,4,14,"BALEINE, GRANDE RIVIERE DE LA",PRES DE L'EMBOUCHURE-1,CA,57.883335,-67.583336,29800,26,1956,2013,58,26.91576345,1962,1995,34,0,1956,2013,58,509.641,16.07203858,539.3301536
4214905,4,14,"GEORGE, RIVIERE",AU LAC DE LA HUTTE SAUVAGE,CA,56.7931,-65.7583,24200,-999,1975,2013,39,26.95962844,,,,,1975,2013,39,502.479,15.84617774,654.8007332
4214910,4,14,"INNUKSUAC, RIVIERE",PRES DE L'EMBOUCHURE,CA,58.5,-77.95,1200,30,1975,1984,10,2.663284718,1975,1984,10,2.941176471,1975,1984,10,100.423,3.166939728,2639.11644
4214920,4,14,"QURLUTUQ, RIVIERE",PRES DE L'EMBOUCHURE,CA,57.910557,-66.37278,3680,137,1972,1993,22,1.474810754,1972,1993,22,1.992031873,1972,1993,22,70.157,2.212471152,601.214987
4214930,4,14,"ARNAUD, RIVIERE",EN AMONT DE LA RIVIERE HAMELIN,CA,59.98,-71.9,26900,30,1954,1983,30,28.14281709,1962,1983,22,0,1954,1983,30,346.119,10.91520878,405.7698433
4214940,4,14,"FEUILLES, RIVIERE AUX",EN AVAL DE LA RIVIERE PALADEAU,CA,58.6403,-70.4206,41700,4,1955,1988,34,23.70407232,1962,1988,27,2.605863192,1955,1988,34,579.172,18.26476819,438.0040334
4214943,4,14,"FEUILLES, RIVIERE AUX",EN AMONT DU RUISSEAU DUFREBOY,CA,58.28,-71.28,33900,-999,1987,1993,7,0,,,,,1987,1993,7,375.858,11.85305789,349.6477253
4214945,4,14,"LA GOUDALIE, RIVIERE",RIVIERE AUX FEUILLES,CA,58.03,-73.25,3860,207,1975,1984,10,0,1975,1984,10,0,1975,1984,10,41.654,1.313600544,340.3110218
4214950,4,14,"GEORGE, RIVIERE",AUX CHUTES HELEN,CA,58.1547,-65.8436,35200,104,1957,1979,23,28.14787701,1962,1979,18,7.317073171,1957,1979,23,738.534,23.29040822,661.6593245
4215010,4,15,TULAMEEN RIVER,BELOW VUICH CREEK,CA,49.46611,-120.97667,256,1020,1974,2016,43,0,1974,1996,23,0,1974,2016,43,6.457,0.203627952,795.4216875
4215011,4,15,TULAMEEN RIVER,PRINCETON,CA,49.4575,-120.5181,1760,-999,1950,2016,67,0.32566576,,,,,1950,2016,67,22.029,0.694706544,394.7196273
4215030,4,15,OTTER CREEK,BELOW SPEARING CREEK,CA,49.77,-120.77,409,870,1975,1982,8,0,1975,1982,8,0,1975,1982,8,0.944,0.029769984,72.78724694
4215040,4,15,ASHNOLA RIVER,NEAR KEREMEOS,CA,49.209167,-119.98972,1050,-999,1914,2017,104,28.70480573,1915,1996,82,36.04887984,1914,2017,104,7.865,0.24803064,236.2196571
4215050,4,15,SIMILKAMEEN RIVER,NEAR HEDLEY,CA,49.377499,-120.15167,5590,520,1965,2015,51,0,1965,1996,32,0,1965,2015,51,48.514,1.529937504,273.6918612
4215051,4,15,SIMILKAMEEN RIVER,PRINCETON,CA,49.4597,-120.5019,1850,-999,1914,2015,102,23.59517267,,,,,1914,2015,102,23.619,0.744848784,402.6209643
4215070,4,15,WHITEMAN CREEK,ABOVE BOULEAU CREEK,CA,50.212223,-119.53861,112,630,1971,2014,44,1.599153755,1971,1996,26,0,1971,2014,44,0.634,0.019993824,178.5162857
4215090,4,15,VASEUX CREEK,ABOVE SOLCO CREEK,CA,49.249443,-119.32111,117,560,1970,2015,46,0,1970,1996,27,0,1970,2015,46,0.903,0.028477008,243.3932308
4215100,4,15,OKANOGAN RIVER,OROVILLE,CA,48.930832,-119.41917,8280,-999,1942,2018,77,0.071810707,1942,1996,55,0,1942,2018,77,19.615,0.61857864,74.70756522
4215101,4,15,OKANOGAN RIVER,NEAR OLIVER,CA,49.1147,-119.5639,7590,-999,1944,2017,74,6.760114214,,,,,1944,2017,74,19.049,0.600729264,79.14746561
4215102,4,15,OKANOGAN RIVER,OKANAGAN FALLS,CA,49.3406,-119.5778,6860,-999,1915,2017,103,0.629967305,,,,,1915,2017,103,16.46,0.51908256,75.66801166
4215103,4,15,OKANOGAN RIVER,PENTICTON,CA,49.4956,-119.6153,6090,-999,1921,2017,97,0,,,,,1921,2017,97,15.576,0.491204736,80.65759212
4215110,4,15,PEARSON CREEK,NEAR THE MOUTH,CA,49.86,-119.38,74,930,1970,1987,18,0,1970,1987,18,0,1970,1987,18,0.974,0.030716064,415.0819459
4215120,4,15,MISSION CREEK,NEAR EAST KELOWNA,CA,49.8789,-119.4131,811,-999,1949,2015,67,13.55153603,,,,,1949,2015,67,6.151,0.193977936,239.1836449
4215125,4,15,GRANBY RIVER,GRAND FORKS,CA,49.0442,-118.4386,2050,-999,1914,2015,102,45.93574817,,,,,1914,2015,102,30.323,0.956266128,466.471282
4215130,4,15,TRAPPING CREEK,NEAR THE MOUTH,CA,49.564445,-119.05222,144,880,1965,2016,52,0.329401764,1965,1996,32,0,1965,2016,52,1.422,0.044844192,311.418
4215150,4,15,BARNES CREEK,NEAR NEEDLES,CA,49.907501,-118.12528,201,590,1950,2014,65,0,1951,1996,46,0,1950,2014,65,3.974,0.125324064,623.502806
4215160,4,15,KUSKANAX CREEK,NEAR NAKUSP,CA,50.2775,-117.7481,337,-999,1914,2015,102,47.1031255,,,,,1914,2015,102,13.847,0.436678992,1295.783359
4215165,4,15,BEATON CREEK,NEAR BEATON,CA,50.7358,-117.7289,99.5,-999,1952,2017,66,3.284291252,,,,,1952,2017,66,2.752,0.086787072,872.2318794
4215180,4,15,KETTLE RIVER,NEAR LAURIER,CA,48.984444,-118.21528,9840,-999,1929,2018,90,0,1929,1996,68,0,1929,2018,90,83.831,2.643694416,268.6681317
4215181,4,15,KETTLE RIVER,NEAR WESTBRIDGE,CA,49.23,-118.9275,2150,-999,1975,2016,42,40.6071733,,,,,1975,2016,42,27.564,0.869258304,404.3061879
4215185,4,15,WEST KETTLE RIVER,WESTBRIDGE,CA,49.17,-118.9744,1870,-999,1914,2016,103,68.73857895,,,,,1914,2016,103,11.678,0.368277408,196.9397904
4215200,4,15,COLUMBIA RIVER,BIRCHBANK,CA,49.177776,-117.71639,88100,410,1937,2017,81,0,1937,1996,60,0,1937,2017,81,2025.667,63.88143451,725.1014133
4215210,4,15,COLUMBIA RIVER,INTERNATIONAL BOUNDARY (CANADA),CA,49.000832,-117.62778,155000,400,1938,2018,81,0.040642146,1938,1996,59,0,1938,2018,81,2826.686,89.1423697,575.1120626
4215220,4,15,PEND OREILLE RIVER,INTERNATIONAL BOUNDARY (CANADA),CA,48.99889,-117.3525,65300,-999,1913,1991,79,0.320211618,1913,1991,79,0.31779661,1913,1991,79,762.758,24.05433629,368.3665588
4215230,4,15,SALMO RIVER,NEAR SALMO,CA,49.046944,-117.29361,1230,610,1949,2018,70,0,1949,1996,48,0,1949,2018,70,32.058,1.010981088,821.9358439
4215250,4,15,LEMON CREEK,ABOVE SOUTH LEMON CREEK,CA,49.697498,-117.45,178,620,1973,2017,45,0,1973,1996,24,0,1973,2017,45,4.761,0.150142896,843.4994157
4215260,4,15,SLOCAN RIVER,NEAR CRESCENT VALLEY,CA,49.460556,-117.56445,3320,-999,1914,2018,105,9.300930875,1914,1996,83,11.84738956,1914,2018,105,89.989,2.837893104,854.7870795
4215270,4,15,KASLO RIVER,BELOW KEMP CREEK,CA,49.907501,-116.95194,453,540,1914,2017,104,42.65405348,1914,1996,83,53.58224016,1914,2017,104,13.407,0.422803152,933.3402914
4215300,4,15,BOUNDARY CREEK,NEAR PORTHILL,CA,48.997223,-116.56805,251,540,1928,2017,90,2.281891496,1928,1996,69,1.581508516,1928,2017,90,5.71,0.18007056,717.4125896
4215320,4,15,KOOTENAY RIVER,NEAR COPELAND,CA,48.904999,-116.40195,34700,530,1929,1992,64,0,1929,1992,64,0,1929,1992,64,437.921,13.81027666,397.9906817
4215330,4,15,ANDERSON CREEK,NEAR NELSON,CA,49.5014,-117.2597,9,-999,1945,2017,73,25.29294299,,,,,1945,2017,73,0.113,0.003563568,395.952
4215335,4,15,DUHAMEL CREEK,ABOVE DIVERSIONS,CA,49.5956,-117.245,52.9,-999,1922,2017,96,75.52014673,,,,,1922,2017,96,1.531,0.048281616,912.6959546
4215340,4,15,MOYIE RIVER,EASTPORT,CA,48.999443,-116.17861,1620,800,1915,2018,104,13.37844598,1915,1996,82,15.78411405,1915,2018,104,19.375,0.61101,377.1666667
4215350,4,15,FRY CREEK,BELOW CARNEY CREEK,CA,50.0814,-116.7847,461,-999,1973,2017,45,0.404883136,,,,,1973,2017,45,19.447,0.613280592,1330.326664
4215400,4,15,INCOMAPPLEUX RIVER,NEAR BEATON,CA,50.773613,-117.67667,1020,450,1914,1996,83,44.57388924,1914,1996,83,44.65920651,1914,1996,83,55.829,1.760623344,1726.101318
4215425,4,15,DUNCAN RIVER,NEAR HOWSER,CA,50.29,-116.95,2160,-999,1915,1967,53,27.93825222,1915,1967,53,28.07017544,1915,1967,53,91.247,2.877565392,1332.2062
4215426,4,15,DUNCAN RIVER,BELOW LARDEAU RIVER,CA,50.2322,-116.955,4070,-999,1963,2018,56,0,,,,,1963,2018,56,163.002,5.140431072,1263.005177
4215430,4,15,LARDEAU RIVER,MARBLEHEAD,CA,50.263054,-116.96722,1620,-999,1917,2018,102,31.45701601,1917,1996,80,32.66806723,1917,2018,102,58.85,1.8558936,1145.613333
4215440,4,15,CARNEY CREEK,BELOW PAMBRUN CREEK,CA,50.158333,-116.57528,118,1260,1973,2004,32,0,1973,1996,24,0,1973,2004,32,4.563,0.143898768,1219.481085
4215450,4,15,SAINT MARY RIVER,BELOW MORRIS CREEK,CA,49.741665,-116.45,206,1140,1973,2017,45,0,1973,1996,24,0,1973,2017,45,7.151,0.225513936,1094.727845
4215460,4,15,SAINT MARY RIVER,NEAR MARYSVILLE,CA,49.608055,-116.16861,1480,-999,1945,1995,51,1.766274161,1946,1995,50,1.861252115,1945,1995,51,40.37,1.27310832,860.2083243
4215650,4,15,GOLD RIVER,ABOVE PALMER CREEK,CA,51.676945,-117.71667,427,770,1973,2017,45,0,1973,1996,24,0,1973,2017,45,18.226,0.574775136,1346.077602
4215660,4,15,COLUMBIA RIVER,DONALD,CA,51.483334,-117.17917,9710,770,1944,2018,75,0.317366595,1944,1996,53,0.479233227,1944,2018,75,172.144,5.428733184,559.0868367
4215670,4,15,KICKING HORSE RIVER,GOLDEN,CA,51.298332,-116.94444,1850,790,1911,2017,107,50.85069086,1912,1996,85,63.42182891,1911,2017,107,40.726,1.284335136,694.2352086
4215675,4,15,STODDART CREEK,NEAR ATHALMER,CA,50.57,-115.98,21.2,1090,1938,1982,45,71.79613443,1938,1982,45,72.04502814,1938,1982,45,0.12,0.00378432,178.5056604
4215680,4,15,COLUMBIA RIVER,NEAR FAIRMONT HOT SPRINGS,CA,50.323612,-115.8625,891,-999,1944,1996,53,0.100380389,1944,1996,53,0.322061192,1944,1996,53,10.405,0.32813208,368.2739394
4215690,4,15,SKOOKUMCHUCK CREEK,NEAR SKOOKUMCHUCK,CA,49.9,-115.77,637,800,1949,1984,36,24.33747972,1949,1984,36,24.47058824,1949,1984,36,10.567,0.333240912,523.1411491
4215700,4,15,KOOTENAY RIVER,NEAR SKOOKUMCHUCK,CA,49.910557,-115.73556,7120,-999,1950,1996,47,0,1950,1996,47,0,1950,1996,47,113.161,3.568645296,501.214227
4215705,4,15,KOOTENAY RIVER,WARDNER,CA,49.42,-115.42,13600,-999,1914,1972,59,1.273293369,1914,1972,59,1.555869873,1914,1972,59,206.247,6.504205392,478.2503965
4215706,4,15,KOOTENAY RIVER,FORT STEELE,CA,49.6119,-115.6344,11400,-999,1963,2017,55,0,,,,,1963,2017,55,173.397,5.468247792,479.6708589
4215710,4,15,ELK RIVER,FERNIE,CA,49.51,-115.0714,3110,-999,1925,2017,93,45.62331865,,,,,1925,2017,93,47.268,1.490643648,479.3066392
4215750,4,15,KOOTENAY RIVER,KOOTENAY CROSSING,CA,50.886112,-116.04305,420,1200,1939,2017,79,6.511838125,1939,1996,58,9.682080925,1939,2017,79,4.852,0.153012672,364.3158857
4215800,4,15,GRAVE CREEK,AT THE MOUTH,CA,49.843334,-114.86,84,1260,1970,1999,30,0,1970,1996,27,0,1970,1999,30,1.088,0.034311168,408.4662857
4215900,4,15,FLATHEAD RIVER,FLATHEAD,CA,49.000557,-114.47639,1110,-999,1929,2017,89,18.67945476,1929,1995,67,13.09823678,1929,2017,89,25.522,0.804861792,725.1007135
4220100,4,20,ROCK CREEK,BELOW HORSE CREEK NEAR INTERN. BOUNDARY,CA,48.9694,-106.8389,839,777,1916,2017,102,39.90751694,1916,1996,81,50.41237113,1916,2017,102,0.478,0.015074208,17.96687485
4220200,4,20,FRENCHMAN RIVER,INTERNATIONAL BOUNDARY (CANADA),CA,49,-107.3017,5510,-999,1917,2017,101,32.76819246,,,,,1917,2017,101,n.a.,n.a.,n.a.
4220201,4,20,FRENCHMAN RIVER,AT 50-MILE,CA,49.4103,-108.0125,3080,-999,1914,1992,79,63.42007176,,,,,1914,1992,79,n.a.,n.a.,n.a.
4220210,4,20,DENNIEL CREEK,NEAR VAL MARIE,CA,49.3072,-107.7033,494,-999,1914,2018,105,51.75121721,,,,,1914,2018,105,n.a.,n.a.,n.a.
4220300,4,20,POPLAR RIVER,INTERNATIONAL BOUNDARY (CANADA),CA,48.9903,-105.6961,928,-999,1931,2017,87,31.99924187,,,,,1931,2017,87,n.a.,n.a.,n.a.
4220310,4,20,EAST POPLAR RIVER,INTERNATIONAL BOUNDARY (CANADA),CA,48.9994,-105.4089,1400,-999,1931,2016,86,15.67633081,,,,,1931,2016,86,0.267,0.008420112,6.014365714
4220400,4,20,BATTLE CREEK,INTERNATIONAL BOUNDARY (CANADA),CA,49.0019,-109.4217,2580,-999,1916,2017,102,30.96018862,,,,,1916,2017,102,0.642,0.020246112,7.847330233
4220401,4,20,BATTLE CREEK,BELOW NASHLYN PROJECT,CA,49.1644,-109.4644,2210,-999,1964,2017,54,36.23106836,,,,,1964,2017,54,0.425,0.0134028,6.064615385
4220402,4,20,BATTLE CREEK,NEAR CONSUL,CA,49.2867,-109.5228,1850,-999,1963,2017,55,36.87989556,,,,,1963,2017,55,n.a.,n.a.,n.a.
4220410,4,20,LYONS COULEE,INTERNATIONAL BOUNDARY (CANADA),CA,49.0047,-109.23,174,-999,1927,2018,92,28.9109857,,,,,1927,2018,92,0.036,0.001135296,6.524689655
4220420,4,20,LODGE CREEK,BELOW MCRAE CREEK (INTERN. BOUNDARY),CA,49.0053,-109.7172,2140,-999,1952,2017,66,31.65179688,,,,,1952,2017,66,n.a.,n.a.,n.a.
4220421,4,20,LODGE CREEK,NEAR ALBERTA BOUNDARY,CA,49.2028,-109.9847,908,-999,1951,2017,67,30.38640003,,,,,1951,2017,67,0.143,0.004509648,4.966572687
4220430,4,20,MIDDLE CREEK,ABOVE LODGE CREEK,CA,49.1003,-109.8172,716,-999,1910,2017,108,51.26963084,,,,,1910,2017,108,n.a.,n.a.,n.a.
4220431,4,20,MIDDLE CREEK,NEAR GOVENLOCK,CA,49.2283,-109.8158,655,-999,1968,2017,50,30.42495728,,,,,1968,2017,50,n.a.,n.a.,n.a.
4220432,4,20,MIDDLE CREEK,NEAR SASKATCHEWAN BOUNDARY,CA,49.4247,-110.0525,305,-999,1910,2017,108,53.38976569,,,,,1910,2017,108,n.a.,n.a.,n.a.
4220500,4,20,MILK RIVER,EASTERN CROSSING OF INTERN. BOUNDARY,CA,48.9842,-110.4694,6490,-999,1909,2018,110,31.85532384,,,,,1909,2018,110,10.924,0.344499264,53.08155069
4220501,4,20,MILK RIVER,MILK RIVER,CA,49.1436,-112.0789,2720,-999,1909,2018,110,0.754509569,,,,,1909,2018,110,9.042,0.285148512,104.8340118
4220502,4,20,MILK RIVER,WESTERN CROSSING OF INTERN. BOUNDARY,CA,49.0075,-112.545,1050,-999,1931,2018,88,31.92492661,,,,,1931,2018,88,n.a.,n.a.,n.a.
4220510,4,20,VERDIGRIS COULEE,NEAR THE MOUTH,CA,49.1108,-111.7586,356,-999,1985,2018,34,30.36692,,,,,1985,2018,34,n.a.,n.a.,n.a.
4231100,4,31,SAINT CROIX RIVER,BARING,CA,45.136667,-67.318056,3550,-999,1975,2015,41,0,,,,,1975,2015,41,75.801,2.390460336,673.3691087
4231101,4,31,SAINT CROIX RIVER,VANCEBORO,CA,45.568889,-67.429722,1080,-999,1928,2015,88,0,,,,,1928,2015,88,21.083,0.664873488,615.6236
4231110,4,31,FOREST CITY STREAM,BELOW FOREST CITY DAM,CA,45.664167,-67.733333,357,-999,1975,2018,44,0,,,,,1975,2018,44,6.657,0.209935152,588.0536471
4231200,4,31,"SAINT-JEAN, RIVIERE",FORT KENT,CA,47.258056,-68.595833,14700,-999,1926,2014,89,0,1926,1996,71,0,1926,2014,89,278.931,8.796368016,598.392382
4231250,4,31,"SAINT-FRANCOIS, RIVIERE",OUTLET OF GLASIER LAKE,CA,47.206389,-68.955556,1350,-999,1951,2017,67,0,1951,1996,46,0,1951,2017,67,25.515,0.80464104,596.0304
4231500,4,31,DENNIS STREAM,NEAR ST.STEPHEN,CA,45.209722,-67.2625,115,12,1966,2017,52,0,1966,1996,31,0,1966,2017,52,2.838,0.089499168,778.2536348
4231590,4,31,SHOGOMOC STREAM,NEAR TRANS CANADA HIGHWAY,CA,45.943333,-67.320278,234,-999,1918,2017,100,2.368689233,1918,1996,79,3.085106383,1918,2017,100,5.03,0.15862608,677.8892308
4231600,4,31,"SAINT-JEAN, RIVIERE",POKIOK,CA,45.966667,-67.241667,38900,17,1918,1967,50,0,1918,1967,50,0,1918,1967,50,734.015,23.14789704,595.0616206
4231601,4,31,"SAINT-JEAN, RIVIERE",NEAR EAST FLORENCEVILLE,CA,46.47,-67.5897,34200,-999,1951,1995,45,0,,,,,1951,1995,45,663.521,20.92479826,611.8362063
4231602,4,31,"SAINT-JEAN, RIVIERE",GRAND FALLS,CA,47.038889,-67.739722,21900,-999,1930,2017,88,0,,,,,1930,2017,88,421.858,13.30371389,607.47552
4231610,4,31,MADAWASKA RIVER,EN AVAL DU BARRAGE TEMISCOUATA,CA,47.5483,-68.6364,2690,-999,1918,1997,80,0,,,,,1918,1997,80,48.858,1.540785888,572.782858
4231620,4,31,TOBIQUE RIVER,NARROWS,CA,46.7917,-67.6833,4330,-999,1953,1999,47,0,,,,,1953,1999,47,86.052,2.713735872,626.7288388
4231621,4,31,TOBIQUE RIVER,RILEY BROOK,CA,47.172778,-67.210556,2230,-999,1954,2017,64,2.761026878,,,,,1954,2017,64,48.904,1.542236544,691.5858942
4231630,4,31,"SAINT-JEAN, RIVIERE",BELOW MACTAQUAC,CA,45.962223,-66.830833,39900,6,1966,1995,30,0,1966,1995,30,0,1966,1995,30,812.856,25.63422682,642.461825
4231650,4,31,NASHWAAK RIVER,DURHAM BRIDGE,CA,46.125832,-66.611111,1450,24,1962,2017,56,0,1962,1996,35,0,1962,2017,56,36.74,1.15863264,799.0569931
4231680,4,31,OROMOCTO RIVER,TRACY,CA,45.673611,-66.682778,557,25,1962,2017,56,0,1962,1996,35,0,1962,2017,56,12.571,0.396439056,711.7397774
4231700,4,31,LEPREAU RIVER,LEPREAU,CA,45.169722,-66.468056,239,-999,1916,2018,103,0.565896047,1916,1996,81,0.728407908,1916,2018,103,7.411,0.233713296,977.8798996
4231800,4,31,CANAAN RIVER,EAST CANAAN,CA,46.072222,-65.366389,668,72,1925,2017,93,23.32204799,1925,1996,72,30.21077283,1925,2017,93,13.488,0.425357568,636.7628263
4232010,4,32,PIGEON RIVER,MIDDLE FALLS,CA,48.012222,-89.616112,1550,350,1921,1999,79,1.170609344,1921,1996,76,1.323042999,1921,1999,79,14.139,0.445887504,287.6693574
4232030,4,32,NEEBING RIVER,NEAR THUNDER BAY,CA,48.382221,-89.307777,187,-999,1953,2017,65,0.004252605,1953,1996,44,0,1953,2017,65,1.616,0.050962176,272.5250053
4232300,4,32,GRAVEL RIVER,NEAR CAVERS,CA,48.926109,-87.690834,616,395,1974,2017,44,25.95946802,1974,1994,21,0,1974,2017,44,7.909,0.249418224,404.8997143
4232600,4,32,BLACK STURGEON RIVER,HIGHWAY NO. 17,CA,48.9036,-88.3772,2980,-999,1971,2017,47,0.971896956,,,,,1971,2017,47,24.842,0.783417312,262.8917154
4232700,4,32,PIC RIVER,NEAR MARATHON,CA,48.7739,-86.2969,4270,-999,1970,2018,49,0,,,,,1970,2018,49,50.437,1.590581232,372.5014595
4232750,4,32,WHITE RIVER,BELOW WHITE LAKE,CA,48.6553,-85.7422,4170,-999,1959,2015,57,0.400136632,,,,,1959,2015,57,49.992,1.576547712,378.0689957
4232800,4,32,MICHIPICOTEN RIVER,HIGH FALLS,CA,47.9014,-84.7097,5130,-999,1920,2017,98,2.359683128,,,,,1920,2017,98,68.953,2.174501808,423.8794947
4232890,4,32,MONTREAL RIVER,NEAR MONTREAL RIVER HARBOUR,CA,47.2139,-84.6194,2880,-999,1935,2017,83,0.232999368,,,,,1935,2017,83,40.495,1.27705032,443.42025
4232900,4,32,GOULAIS RIVER,NEAR SEARCHMONT,CA,46.860279,-83.971664,1160,290,1967,2017,51,0,1967,1996,30,0,1967,2017,51,18.173,0.573103728,494.0549379
4234010,4,34,SAINT MARYS RIVER,SAULT STE. MARIE,CA,46.509445,-84.361664,210000,180,1860,1993,134,0.747808675,1860,1993,134,0.746268657,1860,1993,134,2143.285,67.59063576,321.8601703
4234100,4,34,SERPENT RIVER,HIGHWAY NO.17,CA,46.213055,-82.509163,1350,185,1966,2018,53,0,1966,1996,31,0,1966,2018,53,20.358,0.642009888,475.56288
4234300,4,34,SEVERN RIVER,SWIFT RAPIDS,CA,44.8569,-79.5417,5820,-999,1953,2018,66,0.046154492,,,,,1953,2018,66,56.59,1.78462224,306.6361237
4234400,4,34,FRENCH RIVER,DRY PINE BAY,CA,46.0683,-80.6011,13900,-999,1961,2018,58,0,,,,,1961,2018,58,187.658,5.917982688,425.7541502
4234500,4,34,LA VASE RIVER,NORTH BAY,CA,46.262222,-79.395279,70.4,200,1974,2017,44,1.529242869,1974,1996,23,0,1974,2017,44,0.922,0.029076192,413.0140909
4234550,4,34,NORTH MAGNETAWAN RIVER,NEAR BURK'S FALLS,CA,45.669445,-79.378609,321,315,1915,2018,104,0,1915,1996,82,0,1915,2018,104,5.76,0.18164736,565.8796262
4234600,4,34,BLACK RIVER,NEAR WASHAGO,CA,44.712776,-79.28167,1520,-999,1915,2018,104,0,1915,1996,82,0,1915,2018,104,22.534,0.710632224,467.5212
